Instr_resp_2.keys,Instr_resp_2.rt,warmup_resp.keys,warmup_resp.corr,warmup_resp.rt,myownaccuracy,respcorrs,myownaccuracyCORR,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,first_butterfly,second_butterfly,Cue,left_flower,top_flower,bottom_flower,right_flower,corr_ans,obj_file,trial_cond,switch_cond,cuedButter,trial_type,participant,date,expName,psychopyVersion,OS,frameRate,Instr_resp.keys,Instr_resp.rt,taskGoresp.keys,taskGoresp.rt,task_resp_3.keys,task_resp_3.corr,task_resp_3.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,list,key_resp.keys,key_resp.rt
,,left,0,1.383635,0,"[0,0,1,1,0,1,1,1,1]",1,0,10,10,17,1,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,down,stimuli/objects/butterfly4.jpg,0,99,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,
,,down,0,0.60655,0,"[0,0,1,1,0,1,1,1,1]",1,0,11,11,10,1,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,left,stimuli/objects/anchor.jpg,0,99,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,
,,right,0,0.65053,0,"[0,0,1,1,0,1,1,1,1]",0,0,12,12,9,1,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,left,stimuli/objects/skunk.jpg,1,99,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,
,,right,1,0.63488,1,"[0,0,1,1,0,1,1,1,1,0]",1,0,13,13,20,1,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,right,stimuli/objects/toucan.jpg,1,99,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,
,,left,0,0.48858,0,"[0,0,1,1,0,1,1,1,1,0,1]",1,0,14,14,18,1,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,up,stimuli/objects/armadillo.jpg,0,99,stimuli/white_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,
,,right,0,0.471275,0,"[0,0,1,1,0,1,1,1,1,0,1]",1,0,15,15,11,1,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,left,stimuli/objects/bookshelf.jpg,0,99,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,
,,up,1,1.745995,1,"[0,0,1,1,0,1,1,1,1,0,1]",1,0,16,16,2,1,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,up,stimuli/objects/corn02.jpg,1,99,stimuli/grey_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,
,,left,0,1.004965,0,"[0,0,1,1,0,1,1,1,1,0,1,1]",0,0,17,17,14,1,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,up,stimuli/objects/shed02.jpg,1,99,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,
,,down,0,1.32864,0,"[0,0,1,1,0,1,1,1,1,0,1,1,0]",0,0,18,18,3,1,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/cigar.jpg,0,99,stimuli/grey_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,
,,down,0,0.852335,0,"[0,0,1,1,0,1,1,1,1,0,1,1,0]",0,0,19,19,15,1,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,left,stimuli/objects/wheat.jpg,1,99,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,
,,right,1,0.58552,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0]",1,0,20,20,0,1,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,right,stimuli/objects/tennisracket.jpg,1,99,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/treestump.jpg,1,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,space,4.99546,space,0.78282,left,1,0.667315,0,0,0,0,1,,,,,,,,
,,,,,0,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,up,stimuli/objects/trombone.jpg,0,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,0,0.67965,0,1,1,1,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,down,stimuli/objects/tent.jpg,0,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,0.951535,0,2,2,2,1,,,,,,,,
,,,,,0,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,left,stimuli/objects/cruiseship.jpg,0,2,stimuli/grey_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,0,0.43231,0,3,3,3,1,,,,,,,,
,,,,,0,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1]",0,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,left,stimuli/objects/spicerack.jpg,1,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,0,0.7106,0,4,4,4,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,down,stimuli/objects/football.jpg,1,2,stimuli/grey_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,0.407585,0,5,5,5,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,right,stimuli/objects/bowlingpin.jpg,1,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,1.32041,0,6,6,6,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,left,stimuli/objects/beerbottle.jpg,1,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.830825,0,7,7,7,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,right,stimuli/objects/key07.jpg,1,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,0.83244,0,8,8,8,1,,,,,,,,
,,,,,0,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1]",0,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,up,stimuli/objects/moon.jpg,1,2,stimuli/grey_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,0,0.927515,0,9,9,9,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,right,stimuli/objects/exitsign.jpg,1,2,stimuli/grey_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,0.60506,0,10,10,10,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,up,stimuli/objects/wheelchair.jpg,1,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,1,1.228455,0,11,11,11,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,down,stimuli/objects/file.jpg,1,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,0.911615,0,12,12,12,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,down,stimuli/objects/pirateflag.jpg,1,2,stimuli/grey_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,2.02557,0,13,13,13,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/butterfly1.jpg,1,2,stimuli/grey_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,1.671665,0,14,14,14,1,,,,,,,,
,,,,,0,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/christmaslights.jpg,0,2,stimuli/grey_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,0,0.705965,0,15,15,15,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/seagull.jpg,1,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.55199,0,16,16,16,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,right,stimuli/objects/fluorescentlightbulb.jpg,1,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,0.57621,0,17,17,17,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,up,stimuli/objects/xylophone.jpg,1,2,stimuli/white_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,1,1.52532,0,18,18,18,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/basketball01.jpg,1,2,stimuli/grey_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.53979,0,19,19,19,1,,,,,,,,
,,,,,0,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,left,stimuli/objects/star.jpg,0,2,stimuli/grey_butterfly.png,0,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,0,0.51823,0,20,20,20,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,down,stimuli/objects/shelves.jpg,1,2,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,1.505025,0,21,21,21,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,up,stimuli/objects/cork02.jpg,1,2,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,1,0.75278,0,22,22,22,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,left,stimuli/objects/cloud.jpg,1,2,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.578835,0,23,23,23,1,,,,,,,,
,,,,,0,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,down,stimuli/objects/rollerblade.jpg,0,2,stimuli/white_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,0,0.452555,0,24,24,24,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,left,stimuli/objects/beaver.jpg,1,2,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.843935,0,25,25,25,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,right,stimuli/objects/urinal.jpg,1,2,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,0.476725,0,26,26,26,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,left,stimuli/objects/tulip02.jpg,1,2,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.6096,0,27,27,27,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/horse.jpg,1,2,stimuli/white_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.53785,0,28,28,28,1,,,,,,,,
,,,,,1,"[0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,up,stimuli/objects/musicstand.jpg,1,2,stimuli/grey_butterfly.png,1,11,2021-01-19_17h37.50.533,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,1,1.003975,0,29,29,29,1,,,,,,,,
