myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instruction_loop.thisRepN,Instruction_loop.thisTrialN,Instruction_loop.thisN,Instruction_loop.thisIndex,Instruction_loop.ran,slides,participant,date,expName,psychopyVersion,OS,frameRate,pract_resp.keys,pract_resp.corr,pract_resp.rt,myownaccuracyCORR,pract_loop.thisRepN,pract_loop.thisTrialN,pract_loop.thisN,pract_loop.thisIndex,pract_loop.ran,trialN,first_butterfly,second_butterfly,Cue,left_flower,top_flower,bottom_flower,right_flower,corr_ans,obj_file,trial_cond,switch_cond,cuedButter,repeat_pract.thisRepN,repeat_pract.thisTrialN,repeat_pract.thisN,repeat_pract.thisIndex,repeat_pract.ran,task_resp.keys,task_resp.corr,task_resp.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,trial_type,rep_resp_2.keys,rep_resp_2.rt,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,repeat_task.ran,task_resp_2.keys,task_resp_2.corr,task_resp_2.rt,cont_check.thisRepN,cont_check.thisTrialN,cont_check.thisN,cont_check.thisIndex,cont_check.ran,butterfly,finalmess_resp_3.keys,finalmess_resp_3.rt
0,"[0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,0,0.706,0,0,43,43,43,1,44,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,1,stimuli/acqua_flower.png,stimuli/grey_flower.png,stimuli/white_flower.png,stimuli/brown_flower.png,right,stimuli/objects/badger.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,0,1.693,0,0,44,44,44,1,45,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,2,stimuli/white_flower.png,stimuli/brown_flower.png,stimuli/acqua_flower.png,stimuli/grey_flower.png,up,stimuli/objects/humanskeleton.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,1,0.583,1,0,45,45,45,1,46,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,2,stimuli/acqua_flower.png,stimuli/brown_flower.png,stimuli/white_flower.png,stimuli/grey_flower.png,left,stimuli/objects/fennec.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,right,1,0.907,1,0,46,46,46,1,47,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,2,stimuli/acqua_flower.png,stimuli/white_flower.png,stimuli/grey_flower.png,stimuli/brown_flower.png,right,stimuli/objects/birthdaycandle.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,down,1,0.868,1,0,47,47,47,1,48,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,1,stimuli/white_flower.png,stimuli/brown_flower.png,stimuli/acqua_flower.png,stimuli/grey_flower.png,down,stimuli/objects/dryingmachine02.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[],,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,[],,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,1,0.972,1,0,0,0,0,1,49,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,1,stimuli/acqua_flower.png,stimuli/white_flower.png,stimuli/grey_flower.png,stimuli/brown_flower.png,left,stimuli/objects/electricmixer.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,[1],,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,down,0,1.363,0,0,1,1,1,1,50,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,2,stimuli/acqua_flower.png,stimuli/brown_flower.png,stimuli/white_flower.png,stimuli/grey_flower.png,up,stimuli/objects/airvent.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[1,0]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,right,1,0.603,1,0,2,2,2,1,51,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,2,stimuli/white_flower.png,stimuli/grey_flower.png,stimuli/brown_flower.png,stimuli/acqua_flower.png,right,stimuli/objects/atm.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[1,0,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,right,0,1.192,0,0,3,3,3,1,52,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,1,stimuli/grey_flower.png,stimuli/acqua_flower.png,stimuli/white_flower.png,stimuli/brown_flower.png,up,stimuli/objects/ceilingspeaker.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[1,0,1,0]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,1,0.629,1,0,4,4,4,1,53,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,1,stimuli/acqua_flower.png,stimuli/brown_flower.png,stimuli/white_flower.png,stimuli/grey_flower.png,left,stimuli/objects/humanskull.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[1,0,1,0,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,0,1.741,1,0,5,5,5,1,54,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,2,stimuli/brown_flower.png,stimuli/acqua_flower.png,stimuli/white_flower.png,stimuli/grey_flower.png,down,stimuli/objects/papershredder.jpg,0,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[1,0,1,0,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,down,1,1.247,1,0,6,6,6,1,55,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,2,stimuli/acqua_flower.png,stimuli/white_flower.png,stimuli/brown_flower.png,stimuli/grey_flower.png,down,stimuli/objects/wheel04.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[1,0,1,0,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,down,0,1.631,0,0,7,7,7,1,56,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,1,stimuli/grey_flower.png,stimuli/brown_flower.png,stimuli/acqua_flower.png,stimuli/white_flower.png,up,stimuli/objects/8ball.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[1,0,1,0,1,1,0]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,up,0,0.646,0,0,8,8,8,1,57,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,2,stimuli/grey_flower.png,stimuli/acqua_flower.png,stimuli/white_flower.png,stimuli/brown_flower.png,right,stimuli/objects/butterfly3.jpg,0,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[1,0,1,0,1,1,0]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,0,,0,0,9,9,9,1,58,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,1,stimuli/white_flower.png,stimuli/acqua_flower.png,stimuli/brown_flower.png,stimuli/grey_flower.png,down,stimuli/objects/steamroller.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[1,0,1,0,1,1,0,0]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,0,0.651,0,0,10,10,10,1,59,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,1,stimuli/brown_flower.png,stimuli/grey_flower.png,stimuli/white_flower.png,stimuli/acqua_flower.png,right,stimuli/objects/maraca01.jpg,0,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[1,0,1,0,1,1,0,0]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,up,1,2.012,1,0,11,11,11,1,60,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,1,stimuli/white_flower.png,stimuli/acqua_flower.png,stimuli/brown_flower.png,stimuli/grey_flower.png,up,stimuli/objects/airconditioner.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[1,0,1,0,1,1,0,0,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,down,1,0.619,1,0,12,12,12,1,61,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,1,stimuli/brown_flower.png,stimuli/grey_flower.png,stimuli/acqua_flower.png,stimuli/white_flower.png,down,stimuli/objects/espressomachine.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[1,0,1,0,1,1,0,0,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,1,1.063,1,0,13,13,13,1,62,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,1,stimuli/brown_flower.png,stimuli/acqua_flower.png,stimuli/white_flower.png,stimuli/grey_flower.png,left,stimuli/objects/couch02.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[1,0,1,0,1,1,0,0,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,right,1,1.27,1,0,14,14,14,1,63,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,1,stimuli/grey_flower.png,stimuli/acqua_flower.png,stimuli/white_flower.png,stimuli/brown_flower.png,right,stimuli/objects/pipe.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[1,0,1,0,1,1,0,0,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,1,1.072,1,0,15,15,15,1,64,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,1,stimuli/brown_flower.png,stimuli/acqua_flower.png,stimuli/grey_flower.png,stimuli/white_flower.png,left,stimuli/objects/wafflemaker.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[1,0,1,0,1,1,0,0,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,right,1,0.597,1,0,16,16,16,1,65,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,1,stimuli/white_flower.png,stimuli/grey_flower.png,stimuli/brown_flower.png,stimuli/acqua_flower.png,right,stimuli/objects/springroll.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[],,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,[],,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,down,stimuli/objects/baseballbat.jpg,1,1,stimuli/grey_butterfly.png,,,,,,down,1,0.95,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
1,[1],,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,left,stimuli/objects/americanwhitepelican.jpg,1,1,stimuli/grey_butterfly.png,,,,,,left,1,0.685,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/wheelbarrow01.jpg,1,1,stimuli/grey_butterfly.png,,,,,,left,1,0.669,0,2,2,2,1,0,,,,,,,,,,,,,,,,,,
0,"[1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,0,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,right,stimuli/objects/pitchfork.jpg,1,1,stimuli/white_butterfly.png,,,,,,left,0,1.071,0,3,3,3,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,right,stimuli/objects/ducttape.jpg,1,1,stimuli/grey_butterfly.png,,,,,,right,1,0.672,0,4,4,4,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,down,stimuli/objects/gavel.jpg,1,1,stimuli/white_butterfly.png,,,,,,down,1,1.278,0,5,5,5,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,left,stimuli/objects/trampoline.jpg,1,1,stimuli/grey_butterfly.png,,,,,,left,1,1.088,0,6,6,6,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,right,stimuli/objects/smartboard.jpg,1,1,stimuli/grey_butterfly.png,,,,,,right,1,0.766,0,7,7,7,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,right,stimuli/objects/pokerchips.jpg,1,1,stimuli/grey_butterfly.png,,,,,,right,1,0.755,0,8,8,8,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,up,stimuli/objects/blackolive.jpg,1,1,stimuli/grey_butterfly.png,,,,,,up,1,0.82,0,9,9,9,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,up,stimuli/objects/mattress.jpg,1,1,stimuli/white_butterfly.png,,,,,,up,1,0.722,0,10,10,10,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,down,stimuli/objects/diploma02.jpg,1,1,stimuli/white_butterfly.png,,,,,,down,1,1.43,0,11,11,11,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,right,stimuli/objects/birdnest.jpg,1,1,stimuli/white_butterfly.png,,,,,,right,1,0.949,0,12,12,12,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/vulture.jpg,1,1,stimuli/white_butterfly.png,,,,,,left,1,0.905,0,13,13,13,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,down,stimuli/objects/bowtie.jpg,1,1,stimuli/grey_butterfly.png,,,,,,down,1,0.9,0,14,14,14,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,up,stimuli/objects/swordfish.jpg,1,1,stimuli/grey_butterfly.png,,,,,,up,1,0.676,0,15,15,15,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,left,stimuli/objects/licenseplate.jpg,1,1,stimuli/grey_butterfly.png,,,,,,left,1,0.85,0,16,16,16,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,down,stimuli/objects/butterfly4.jpg,1,1,stimuli/white_butterfly.png,,,,,,down,1,1.283,0,17,17,17,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,up,stimuli/objects/pickaxe02.jpg,1,1,stimuli/white_butterfly.png,,,,,,up,1,0.784,0,18,18,18,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,up,stimuli/objects/flamingo.jpg,1,1,stimuli/white_butterfly.png,,,,,,up,1,1.12,0,19,19,19,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,right,stimuli/objects/lilypad.jpg,1,1,stimuli/white_butterfly.png,,,,,,right,1,1.253,0,20,20,20,1,0,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,up,stimuli/objects/christmastree.jpg,1,1,stimuli/grey_butterfly.png,,,,,,up,1,0.748,0,21,21,21,1,1,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,up,stimuli/objects/snowboard.jpg,1,1,stimuli/grey_butterfly.png,,,,,,up,1,0.818,0,22,22,22,1,1,,,,,,,,,,,,,,,,,,
0,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/sheep.jpg,0,1,stimuli/grey_butterfly.png,,,,,,down,0,0.704,0,23,23,23,1,1,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,right,stimuli/objects/saxophone.jpg,1,1,stimuli/white_butterfly.png,,,,,,right,1,0.706,0,24,24,24,1,1,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,down,stimuli/objects/jeep.jpg,1,1,stimuli/white_butterfly.png,,,,,,down,1,0.665,0,25,25,25,1,1,,,,,,,,,,,,,,,,,,
1,"[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,10,2021-01-14_17h12.29.743,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,right,stimuli/objects/dormer.jpg,1,1,stimuli/grey_butterfly.png,,,,,,right,1,0.925,0,26,26,26,1,1,,,,,,,,,,,,,,,,,,
