myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instruction_loop.thisRepN,Instruction_loop.thisTrialN,Instruction_loop.thisN,Instruction_loop.thisIndex,Instruction_loop.ran,slides,participant,date,expName,psychopyVersion,OS,frameRate,pract_resp.keys,pract_resp.corr,pract_resp.rt,myownaccuracyCORR,pract_loop.thisRepN,pract_loop.thisTrialN,pract_loop.thisN,pract_loop.thisIndex,pract_loop.ran,trialN,first_butterfly,second_butterfly,Cue,left_flower,top_flower,bottom_flower,right_flower,corr_ans,obj_file,trial_cond,switch_cond,cuedButter,repeat_pract.thisRepN,repeat_pract.thisTrialN,repeat_pract.thisN,repeat_pract.thisIndex,repeat_pract.ran,task_resp.keys,task_resp.corr,task_resp.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,trial_type,rep_resp_2.keys,rep_resp_2.rt,repeat_task.thisRepN,repeat_task.thisTrialN,repeat_task.thisN,repeat_task.thisIndex,repeat_task.ran,task_resp_2.keys,task_resp_2.corr,task_resp_2.rt,cont_check.thisRepN,cont_check.thisTrialN,cont_check.thisN,cont_check.thisIndex,cont_check.ran,butterfly,finalmess_resp_3.keys,finalmess_resp_3.rt
0,"[0,1,0,1,0]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,right,0,0.98501,0,0,6,6,6,1,7,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,1,stimuli/white_flower.png,stimuli/brown_flower.png,stimuli/acqua_flower.png,stimuli/grey_flower.png,up,stimuli/objects/towelrack.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[0,1,0,1,0,0]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,right,0,2.105005,0,0,7,7,7,1,8,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,1,stimuli/brown_flower.png,stimuli/white_flower.png,stimuli/acqua_flower.png,stimuli/grey_flower.png,down,stimuli/objects/chainlinkfence.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[0,1,0,1,0,0,0]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,up,0,1.563825,0,0,8,8,8,1,9,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,1,stimuli/white_flower.png,stimuli/grey_flower.png,stimuli/brown_flower.png,stimuli/acqua_flower.png,down,stimuli/objects/curlingiron01a.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[0,1,0,1,0,0,0,0]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,right,1,1.13035,1,0,9,9,9,1,10,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,2,stimuli/white_flower.png,stimuli/acqua_flower.png,stimuli/grey_flower.png,stimuli/brown_flower.png,right,stimuli/objects/fingernail02.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[0,1,0,1,0,0,0,0,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,down,1,1.634195,1,0,10,10,10,1,11,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,2,stimuli/white_flower.png,stimuli/brown_flower.png,stimuli/acqua_flower.png,stimuli/grey_flower.png,down,stimuli/objects/barbecuelighter.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[0,1,0,1,0,0,0,0,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,right,0,1.004285,1,0,11,11,11,1,12,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,1,stimuli/grey_flower.png,stimuli/white_flower.png,stimuli/acqua_flower.png,stimuli/brown_flower.png,left,stimuli/objects/coatrack.jpg,0,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[0,1,0,1,0,0,0,0,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,0,1.72677,1,0,12,12,12,1,13,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,2,stimuli/acqua_flower.png,stimuli/grey_flower.png,stimuli/brown_flower.png,stimuli/white_flower.png,down,stimuli/objects/bulletbelt.jpg,0,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[0,1,0,1,0,0,0,0,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,down,1,0.655365,1,0,13,13,13,1,14,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,2,stimuli/brown_flower.png,stimuli/grey_flower.png,stimuli/acqua_flower.png,stimuli/white_flower.png,down,stimuli/objects/skippingrope.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[0,1,0,1,0,0,0,0,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,right,1,0.9415,1,0,14,14,14,1,15,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,1,stimuli/grey_flower.png,stimuli/brown_flower.png,stimuli/white_flower.png,stimuli/acqua_flower.png,right,stimuli/objects/rowboat.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[0,1,0,1,0,0,0,0,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,down,1,0.95648,1,0,15,15,15,1,16,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,1,stimuli/grey_flower.png,stimuli/white_flower.png,stimuli/acqua_flower.png,stimuli/brown_flower.png,down,stimuli/objects/pipewrench.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[0,1,0,1,0,0,0,0,1,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,up,1,0.64274,1,0,16,16,16,1,17,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,1,stimuli/white_flower.png,stimuli/acqua_flower.png,stimuli/grey_flower.png,stimuli/brown_flower.png,up,stimuli/objects/toyfiretruck.jpg,1,0,stimuli/red_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[0,1,0,1,0,0,0,0,1,1,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,1,1.048275,1,0,17,17,17,1,18,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,2,stimuli/brown_flower.png,stimuli/acqua_flower.png,stimuli/grey_flower.png,stimuli/white_flower.png,left,stimuli/objects/butterfly4.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"[0,1,0,1,0,0,0,0,1,1,1,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,left,0,1.49934,0,0,18,18,18,1,19,stimuli/yellow_butterfly.png,stimuli/red_butterfly.png,1,stimuli/acqua_flower.png,stimuli/brown_flower.png,stimuli/white_flower.png,stimuli/grey_flower.png,up,stimuli/objects/laundrybasket01a.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"[0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,right,1,0.77823,1,0,19,19,19,1,20,stimuli/red_butterfly.png,stimuli/yellow_butterfly.png,2,stimuli/acqua_flower.png,stimuli/grey_flower.png,stimuli/white_flower.png,stimuli/brown_flower.png,right,stimuli/objects/rollercoaster.jpg,1,0,stimuli/yellow_butterfly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[],,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,[],,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,0,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,down,stimuli/objects/baseballbat.jpg,1,1,stimuli/grey_butterfly.png,,,,,,right,0,2.32152,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
1,[0],,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,left,stimuli/objects/americanwhitepelican.jpg,1,1,stimuli/grey_butterfly.png,,,,,,left,1,0.871035,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/wheelbarrow01.jpg,1,1,stimuli/grey_butterfly.png,,,,,,left,1,0.714545,0,2,2,2,1,0,,,,,,,,,,,,,,,,,,
0,"[0,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,0,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,right,stimuli/objects/pitchfork.jpg,1,1,stimuli/white_butterfly.png,,,,,,up,0,1.744285,0,3,3,3,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,right,stimuli/objects/ducttape.jpg,1,1,stimuli/grey_butterfly.png,,,,,,right,1,0.91024,0,4,4,4,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,down,stimuli/objects/gavel.jpg,1,1,stimuli/white_butterfly.png,,,,,,down,1,1.02554,0,5,5,5,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,left,stimuli/objects/trampoline.jpg,1,1,stimuli/grey_butterfly.png,,,,,,left,1,0.999805,0,6,6,6,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,right,stimuli/objects/smartboard.jpg,1,1,stimuli/grey_butterfly.png,,,,,,right,1,0.599835,0,7,7,7,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,right,stimuli/objects/pokerchips.jpg,1,1,stimuli/grey_butterfly.png,,,,,,right,1,1.310595,0,8,8,8,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,up,stimuli/objects/blackolive.jpg,1,1,stimuli/grey_butterfly.png,,,,,,up,1,0.99632,0,9,9,9,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,up,stimuli/objects/mattress.jpg,1,1,stimuli/white_butterfly.png,,,,,,up,1,0.89192,0,10,10,10,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,down,stimuli/objects/diploma02.jpg,1,1,stimuli/white_butterfly.png,,,,,,down,1,0.850815,0,11,11,11,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,right,stimuli/objects/birdnest.jpg,1,1,stimuli/white_butterfly.png,,,,,,right,1,0.67033,0,12,12,12,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/vulture.jpg,1,1,stimuli/white_butterfly.png,,,,,,left,1,0.849885,0,13,13,13,1,0,,,,,,,,,,,,,,,,,,
0,"[0,1,1,0,1,1,1,1,1,1,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,0,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,down,stimuli/objects/bowtie.jpg,1,1,stimuli/grey_butterfly.png,,,,,,right,0,2.305795,0,14,14,14,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1,1,1,1,1,0]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,up,stimuli/objects/swordfish.jpg,1,1,stimuli/grey_butterfly.png,,,,,,up,1,0.83055,0,15,15,15,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,left,stimuli/objects/licenseplate.jpg,1,1,stimuli/grey_butterfly.png,,,,,,left,1,0.90782,0,16,16,16,1,0,,,,,,,,,,,,,,,,,,
0,"[0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,0,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,down,stimuli/objects/butterfly4.jpg,1,1,stimuli/white_butterfly.png,,,,,,up,0,1.975715,0,17,17,17,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,up,stimuli/objects/pickaxe02.jpg,1,1,stimuli/white_butterfly.png,,,,,,up,1,1.063225,0,18,18,18,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,up,stimuli/objects/flamingo.jpg,1,1,stimuli/white_butterfly.png,,,,,,up,1,0.60359,0,19,19,19,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,right,stimuli/objects/lilypad.jpg,1,1,stimuli/white_butterfly.png,,,,,,right,1,0.560735,0,20,20,20,1,0,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,up,stimuli/objects/christmastree.jpg,1,1,stimuli/grey_butterfly.png,,,,,,up,1,1.530665,0,21,21,21,1,1,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,up,stimuli/objects/snowboard.jpg,1,1,stimuli/grey_butterfly.png,,,,,,up,1,0.58003,0,22,22,22,1,1,,,,,,,,,,,,,,,,,,
0,"[0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/sheep.jpg,0,1,stimuli/grey_butterfly.png,,,,,,down,0,0.84508,0,23,23,23,1,1,,,,,,,,,,,,,,,,,,
1,"[0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1]",,,,,,,,,2,2020-12-14_16h14.40.580,premce3DEU_ses-01_part-01_label-phase1,2020.1.2,Win32,60,,,,1,,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,right,stimuli/objects/saxophone.jpg,1,1,stimuli/white_butterfly.png,,,,,,right,1,1.443665,0,24,24,24,1,1,,,,,,,,,,,,,,,,,,
